b,g,e,iter,time.taken
1,0.5,0.5,33,348879
1,0.5,0.5,34,229203
1,0.5,0.5,35,439901
1,0.5,0.5,36,333174
1,0.5,0.5,37,328819
1,0.5,0.5,38,405621
1,0.5,0.5,39,339421
1,0.5,0.5,4,242115
1,0.5,0.5,40,348438
1,0.5,0.5,41,317831
1,0.5,0.5,42,308278
1,0.5,0.5,43,289213
1,0.5,0.5,44,367663
1,0.5,0.5,45,340630
1,0.5,0.5,46,301295
1,0.5,0.5,47,272829
1,0.5,0.5,48,326655
1,0.5,0.5,49,296793
1,0.5,0.5,5,317246
1,0.5,0.5,50,339124
1,0.5,0.5,51,352640
1,0.5,0.5,52,237145
1,0.5,0.5,53,275182
1,0.5,0.5,54,336128
1,0.5,0.5,55,287433
1,0.5,0.5,56,320980
1,0.5,0.5,57,309092
1,0.5,0.5,58,318731
1,0.5,0.5,59,297937
1,0.5,0.5,6,298496
1,0.5,0.5,60,304145
1,0.5,0.5,61,297607
1,0.5,0.5,62,279162
1,0.5,0.5,63,274405
1,0.5,0.5,64,301741
1,0.5,0.5,65,305181
1,0.5,0.5,66,321354
1,0.5,0.5,67,373862
1,0.5,0.5,68,405138
1,0.5,0.5,69,360421
1,0.5,0.5,7,353466
1,0.5,0.5,70,334763
1,0.5,0.5,71,310376
1,0.5,0.5,72,268870
1,0.5,0.5,73,276206
1,0.5,0.5,74,270337
1,0.5,0.5,75,317520
1,0.5,0.5,76,303769
1,0.5,0.5,77,363868
1,0.5,0.5,78,288169
1,0.5,0.5,79,299706
1,0.5,0.5,8,329685
1,0.5,0.5,80,328828
1,0.5,0.5,81,411686
1,0.5,0.5,82,318760
1,0.5,0.5,83,330977
1,0.5,0.5,84,302076
1,0.5,0.5,85,287986
1,0.5,0.5,86,328546
1,0.5,0.5,87,255256
1,0.5,0.5,88,310530
1,0.5,0.5,89,363717
1,0.5,0.5,9,288363
1,0.5,0.5,90,312762
1,0.5,0.5,91,335537
1,0.5,0.5,92,312256
1,0.5,0.5,93,321397
1,0.5,0.5,94,269838
1,0.5,0.5,95,293170
1,0.5,0.5,96,316550
1,0.5,0.5,97,267218
1,0.5,0.5,98,314591
1,0.5,0.5,99,269365
1,1,-0.5,1,247049
1,1,-0.5,2,346356
1,1,-0.5,2,643361
1,1,-0.5,3,212175
1,1,-0.5,3,395001
1,1,-0.5,3,481548
1,1,-0.5,3,500997
1,1,-0.5,34,299594
1,1,-0.5,4,430020
1,1,-0.5,4,1794560
1,1,-0.5,5,433148
1,1,-0.5,5,472719
1,1,-0.5,5,415627
1,1,0,1,349230
1,1,0,2,314992
1,1,0,2,331627
1,1,0,2,376545
1,1,0,2,441504
1,1,0,2,642085
1,1,0,3,417285
1,1,0,3,156465
1,1,0,3,394888
1,1,0,3,396947
1,1,0,3,371716
1,1,0,4,356869
1,1,0,4,185340
1,1,0,4,332537
1,1,0,5,406613
1,1,0,5,375959
1,1,0,68,412826
1,1,0.5,1,198157
1,1,0.5,10,114425
1,1,0.5,100,114998
1,1,0.5,11,93429
1,1,0.5,12,99433
1,1,0.5,13,99997
1,1,0.5,14,103741
1,1,0.5,15,107252
1,1,0.5,16,108291
1,1,0.5,17,110763
1,1,0.5,18,99647
1,1,0.5,19,99695
1,1,0.5,2,184811
1,1,0.5,20,102086
1,1,0.5,21,113760
1,1,0.5,22,115368
1,1,0.5,23,107988
1,1,0.5,24,105783
1,1,0.5,25,121816
1,1,0.5,26,105948
1,1,0.5,27,105971
1,1,0.5,28,106624
1,1,0.5,29,106981
1,1,0.5,3,215331
1,1,0.5,30,100122
1,1,0.5,31,105925
1,1,0.5,32,111403
1,1,0.5,33,104876
1,1,0.5,34,104774
1,1,0.5,35,105499
1,1,0.5,36,103854
1,1,0.5,37,105303
1,1,0.5,38,104598
1,1,0.5,39,108586
1,1,0.5,4,115200
1,1,0.5,40,111596
1,1,0.5,41,100543
1,1,0.5,42,100828
1,1,0.5,43,120120
1,1,0.5,44,100770
1,1,0.5,45,106666
1,1,0.5,46,111880
1,1,0.5,47,99949
1,1,0.5,48,103116
1,1,0.5,49,109178
1,1,0.5,5,99288
1,1,0.5,50,109104
1,1,0.5,51,111196
1,1,0.5,52,109143
1,1,0.5,53,113723
1,1,0.5,54,110412
1,1,0.5,55,117720
1,1,0.5,56,126053
1,1,0.5,57,113435
1,1,0.5,58,115721
1,1,0.5,59,106673
1,1,0.5,6,104552
1,1,0.5,60,124211
1,1,0.5,61,109002
1,1,0.5,62,106019
1,1,0.5,63,124404
1,1,0.5,64,113754
1,1,0.5,65,114001
1,1,0.5,66,112130
1,1,0.5,67,108449
1,1,0.5,68,111637
1,1,0.5,69,108304
1,1,0.5,7,102978
1,1,0.5,70,109222
1,1,0.5,71,104224
1,1,0.5,72,115056
1,1,0.5,73,109721
1,1,0.5,74,108737
1,1,0.5,75,114443
1,1,0.5,76,114345
1,1,0.5,77,106141
1,1,0.5,78,108387
1,1,0.5,79,125716
1,1,0.5,8,112103
1,1,0.5,80,115481
1,1,0.5,81,105460
1,1,0.5,82,120361
1,1,0.5,83,130995
1,1,0.5,84,112265
1,1,0.5,85,114756
1,1,0.5,86,119976
1,1,0.5,87,116653
1,1,0.5,88,131472
1,1,0.5,89,128253
1,1,0.5,9,99846
1,1,0.5,90,127686
1,1,0.5,91,126264
1,1,0.5,92,125920
1,1,0.5,93,123742
1,1,0.5,94,128331
1,1,0.5,95,124368
1,1,0.5,96,113360
1,1,0.5,97,118061
1,1,0.5,98,118192
1,1,0.5,99,127677
1,1.5,-0.5,1,434665
1,1.5,-0.5,2,513252
1,1.5,-0.5,2,355139
1,1.5,-0.5,3,395264
1,1.5,-0.5,3,396877
1,1.5,-0.5,3,141928
1,1.5,-0.5,3,361980
1,1.5,-0.5,3,352158
1,1.5,-0.5,3,366297
1,1.5,-0.5,34,1616876
1,1.5,-0.5,35,846548
1,1.5,-0.5,68,306995
1,1.5,0,1,328106
1,1.5,0,2,453702
1,1.5,0,2,335256
1,1.5,0,3,121975
1,1.5,0,3,475836
1,1.5,0,3,338022
1,1.5,0,3,326425
1,1.5,0,3,342038
1,1.5,0,4,438345
1,1.5,0,4,744782
1,1.5,0,4,353479
1,1.5,0,5,375493
1,1.5,0,5,464333
1,1.5,0,6,330108
1,1.5,0,6,429287
1,1.5,0,6,387358
1,1.5,0,6,361825
1,1.5,0,6,452095
1,1.5,0.5,1,338049
1,1.5,0.5,1,392392
1,1.5,0.5,1,361971
1,1.5,0.5,2,310455
1,1.5,0.5,2,339135
1,1.5,0.5,2,405416
1,1.5,0.5,3,307871
1,1.5,0.5,3,120529
1,1.5,0.5,3,438370
1,1.5,0.5,4,437362
1,1.5,0.5,4,167238
1,1.5,0.5,4,362243
1,1.5,0.5,4,394227
1,1.5,0.5,5,897952
1,1.5,0.5,5,445383
1,1.5,0.5,5,346332
1,1.5,0.5,68,262905
1,2,-0.5,1,392902
1,2,-0.5,1,461968
1,2,-0.5,1,456679
1,2,-0.5,1,1762538
1,2,-0.5,1,423898
1,2,-0.5,2,341965
1,2,-0.5,2,482427
1,2,-0.5,2,1014765
1,2,-0.5,2,479435
1,2,-0.5,2,357309
1,2,-0.5,3,346245
1,2,-0.5,3,369138
1,2,-0.5,35,140312
1,2,-0.5,4,198899
1,2,-0.5,4,888881
1,2,-0.5,4,376406
1,2,-0.5,4,450771
1,2,-0.5,68,563538
1,2,0,1,284123
1,2,0,2,407687
1,2,0,2,375538
1,2,0,2,305177
1,2,0,2,381530
1,2,0,3,432453
1,2,0,3,203514
1,2,0,3,377965
1,2,0,3,1638745
1,2,0,35,127259
1,2,0,4,304813
1,2,0,4,414632
1,2,0,4,379999
1,2,0,4,392753
1,2,0,4,324416
1,2,0,4,331211
1,2,0,4,386846
1,2,0,4,336451
1,2,0,5,395688
1,2,0,5,961790
1.5,-0.5,-0.5,1,616080
1.5,-0.5,-0.5,2,415262
1.5,-0.5,-0.5,2,448326
1.5,-0.5,-0.5,2,487278
1.5,-0.5,-0.5,2,391273
1.5,-0.5,-0.5,3,391350
1.5,-0.5,-0.5,3,141072
1.5,-0.5,-0.5,3,532479
1.5,-0.5,-0.5,3,379289
1.5,-0.5,-0.5,3,338172
1.5,-0.5,-0.5,34,275981
1.5,-0.5,-0.5,35,125805
1.5,-0.5,-0.5,68,497510
1.5,-0.5,0,1,508894
1.5,-0.5,0,1,452104
1.5,-0.5,0,1,422328
1.5,-0.5,0,2,404653
1.5,-0.5,0,2,490525
1.5,-0.5,0,2,504786
1.5,-0.5,0,2,452397
1.5,-0.5,0,3,392732
1.5,-0.5,0,3,446129
1.5,-0.5,0,3,453820
1.5,-0.5,0,3,507320
1.5,-0.5,0,3,432939
1.5,-0.5,0,3,449556
1.5,-0.5,0,34,573221
1.5,-0.5,0,4,433096
1.5,-0.5,0,4,383802
1.5,-0.5,0,4,465465
1.5,-0.5,0,4,448797
1.5,-0.5,0,4,369514
1.5,-0.5,0,4,198009
1.5,-0.5,0,67,383258
1.5,-0.5,0,68,380005
1.5,-0.5,0.5,1,319654
1.5,-0.5,0.5,2,407276
1.5,-0.5,0.5,2,371354
1.5,-0.5,0.5,2,488136
1.5,-0.5,0.5,2,421991
1.5,-0.5,0.5,3,396123
1.5,-0.5,0.5,3,389602
1.5,-0.5,0.5,3,454667
1.5,-0.5,0.5,3,122396
1.5,-0.5,0.5,35,679121
1.5,-0.5,0.5,4,361326
1.5,-0.5,0.5,4,390964
1.5,-0.5,0.5,4,216840
1.5,-0.5,0.5,4,399510
1.5,-0.5,0.5,4,430636
1.5,-0.5,0.5,5,405991
1.5,-0.5,0.5,5,361642
1.5,-0.5,0.5,5,450540
1.5,-0.5,0.5,5,360358
1.5,-1,-0.5,1,438777
1.5,-1,-0.5,1,516328
1.5,-1,-0.5,1,475592
1.5,-1,-0.5,2,360874
1.5,-1,-0.5,2,465793
1.5,-1,-0.5,2,411274
1.5,-1,-0.5,2,355563
1.5,-1,-0.5,2,525385
1.5,-1,-0.5,3,397611
1.5,-1,-0.5,3,418538
1.5,-1,-0.5,3,401741
1.5,-1,-0.5,3,139640
1.5,-1,-0.5,3,448170
1.5,-1,-0.5,34,1040825
1.5,-1,-0.5,35,138689
1.5,-1,-0.5,67,395730
1.5,-1,0,1,446717
1.5,-1,0,1,477889
1.5,-1,0,1,345742
1.5,-1,0,1,471662
1.5,-1,0,1,727293
1.5,-1,0,2,403896
1.5,-1,0,2,417482
1.5,-1,0,2,482718
1.5,-1,0,2,485255
1.5,-1,0,2,366012
1.5,-1,0,3,499326
1.5,-1,0,3,416180
1.5,-1,0,3,124213
1.5,-1,0,34,363798
1.5,-1,0,4,484228
1.5,-1,0,4,407876
1.5,-1,0,4,346606
1.5,-1,0,4,401248
1.5,-1,0,4,164370
1.5,-1,0,4,375754
1.5,-1,0,4,349463
1.5,-1,0,5,402701
1.5,-1,0,5,368230
1.5,-1,0,5,483376
1.5,-1,0.5,1,606891
1.5,-1,0.5,2,417358
1.5,-1,0.5,2,390680
1.5,-1,0.5,2,450249
1.5,-1,0.5,3,363767
1.5,-1,0.5,3,344972
1.5,-1,0.5,3,128248
1.5,-1,0.5,3,460751
1.5,-1,0.5,3,385154
1.5,-1,0.5,3,330066
1.5,-1,0.5,4,409856
1.5,-1,0.5,4,364958
1.5,-1,0.5,4,336315
1.5,-1,0.5,4,462420
1.5,-1,0.5,4,157785
1.5,-1,0.5,5,324455
1.5,-1,0.5,5,370325
1.5,-1,0.5,5,339384
1.5,-1,0.5,67,461001
1.5,-1.5,-0.5,1,833410
1.5,-1.5,-0.5,2,480455
1.5,-1.5,-0.5,2,391223
1.5,-1.5,-0.5,2,510492
1.5,-1.5,-0.5,3,252477
1.5,-1.5,-0.5,3,471324
1.5,-1.5,-0.5,3,434114
1.5,-1.5,-0.5,3,403215
1.5,-1.5,-0.5,4,817022
1.5,-1.5,-0.5,4,508084
1.5,-1.5,-0.5,4,398756
1.5,-1.5,-0.5,4,359721
1.5,-1.5,-0.5,5,486563
1.5,-1.5,-0.5,5,467959
1.5,-1.5,-0.5,6,1007205
1.5,-1.5,-0.5,6,420787
1.5,-1.5,-0.5,6,419571
1.5,-1.5,-0.5,6,442676
1.5,-1.5,0,1,582066
1.5,-1.5,0,2,388238
1.5,-1.5,0,2,436951
1.5,-1.5,0,2,415175
1.5,-1.5,0,3,376148
1.5,-1.5,0,3,186286
1.5,-1.5,0,3,983680
1.5,-1.5,0,4,391381
1.5,-1.5,0,4,429420
1.5,-1.5,0,4,435536
1.5,-1.5,0,4,183342
1.5,-1.5,0,4,372670
1.5,-1.5,0,67,563571
1.5,-1.5,0,68,465033
1.5,-1.5,0.5,1,434246
1.5,-1.5,0.5,2,433618
1.5,-1.5,0.5,2,389627
1.5,-1.5,0.5,3,365241
1.5,-1.5,0.5,3,395338
1.5,-1.5,0.5,3,339624
1.5,-1.5,0.5,3,118875
1.5,-1.5,0.5,4,938239
1.5,-1.5,0.5,4,437195
1.5,-1.5,0.5,4,442447
1.5,-1.5,0.5,4,183215
1.5,-1.5,0.5,5,389135
1.5,-1.5,0.5,5,663084
1.5,-1.5,0.5,5,378328
1.5,-1.5,0.5,6,420396
1.5,-1.5,0.5,68,444694
1.5,-2,-0.5,1,469069
1.5,-2,-0.5,1,467147
1.5,-2,-0.5,1,431760
1.5,-2,-0.5,1,520007
1.5,-2,-0.5,2,218654
1.5,-2,-0.5,2,413439
1.5,-2,-0.5,2,456719
1.5,-2,-0.5,2,529242
1.5,-2,-0.5,3,203171
1.5,-2,-0.5,3,366214
1.5,-2,-0.5,3,354455
1.5,-2,-0.5,4,338789
1.5,-2,-0.5,4,185008
1.5,-2,-0.5,4,506543
1.5,-2,-0.5,4,440117
1.5,-2,-0.5,5,373147
1.5,-2,-0.5,5,385830
1.5,-2,-0.5,5,442644
1.5,-2,-0.5,5,401935
1.5,-2,-0.5,5,415231
1.5,-2,-0.5,68,667626
1.5,-2,0.5,1,366818
1.5,-2,0.5,1,333979
1.5,-2,0.5,2,380188
1.5,-2,0.5,2,479536
1.5,-2,0.5,2,332836
1.5,-2,0.5,2,405539
1.5,-2,0.5,3,393435
1.5,-2,0.5,3,424233
1.5,-2,0.5,3,328956
1.5,-2,0.5,3,323579
1.5,-2,0.5,3,384960
1.5,-2,0.5,3,217926
1.5,-2,0.5,35,130495
1.5,-2,0.5,4,376739
1.5,-2,0.5,4,460365
1.5,-2,0.5,4,386572
1.5,-2,0.5,4,2018134
1.5,-2,0.5,68,340788
1.5,0,-0.5,1,410961
1.5,0,-0.5,1,418301
1.5,0,-0.5,1,470934
1.5,0,-0.5,1,412873
1.5,0,-0.5,2,423081
1.5,0,-0.5,2,482558
1.5,0,-0.5,2,424068
1.5,0,-0.5,3,408630
1.5,0,-0.5,3,445584
1.5,0,-0.5,3,417224
1.5,0,-0.5,3,208350
1.5,0,-0.5,3,430581
1.5,0,-0.5,3,422289
1.5,0,-0.5,3,500387
1.5,0,-0.5,34,464946
1.5,0,-0.5,35,135798
1.5,0,-0.5,68,1100677
1.5,0,0,1,389701
1.5,0,0,2,466772
1.5,0,0,2,490602
1.5,0,0,2,514752
1.5,0,0,3,475983
1.5,0,0,3,178570
1.5,0,0,3,365132
1.5,0,0,3,490059
1.5,0,0,3,486856
1.5,0,0,3,468589
1.5,0,0,3,368533
1.5,0,0,35,122583
1.5,0,0,4,452529
1.5,0,0,4,175145
1.5,0,0,4,890177
1.5,0,0,4,437361
1.5,0,0,68,488645
1.5,0,0.5,1,967776
1.5,0,0.5,1,284825
1.5,0,0.5,1,421350
1.5,0,0.5,1,341072
1.5,0,0.5,2,420012
1.5,0,0.5,2,433492
1.5,0,0.5,2,364974
1.5,0,0.5,3,122121
1.5,0,0.5,3,472093
1.5,0,0.5,3,1740826
1.5,0,0.5,34,290718
1.5,0,0.5,4,450209
1.5,0,0.5,4,334235
1.5,0,0.5,4,179637
1.5,0,0.5,4,363237
1.5,0,0.5,4,317059
1.5,0,0.5,68,330367
1.5,0.5,-0.5,1,552582
1.5,0.5,-0.5,2,987708
1.5,0.5,-0.5,2,461337
1.5,0.5,-0.5,2,466596
1.5,0.5,-0.5,3,183221
1.5,0.5,-0.5,3,467006
1.5,0.5,-0.5,3,458487
1.5,0.5,-0.5,34,341111
1.5,0.5,-0.5,35,131963
1.5,0.5,-0.5,4,434641
1.5,0.5,-0.5,4,175973
1.5,0.5,-0.5,4,963125
1.5,0.5,-0.5,67,333397
1.5,0.5,0,1,386090
1.5,0.5,0,2,1048738
1.5,0.5,0,2,378557
1.5,0.5,0,2,439753
1.5,0.5,0,2,357333
1.5,0.5,0,3,123269
1.5,0.5,0,3,491999
1.5,0.5,0,3,479229
1.5,0.5,0,3,484964
1.5,0.5,0,3,480229
1.5,0.5,0,34,387308
1.5,0.5,0,4,207728
1.5,0.5,0,4,743788
1.5,0.5,0,4,360152
1.5,0.5,0,4,481284
1.5,0.5,0,4,329825
1.5,0.5,0,5,498192
1.5,0.5,0,5,407708
1.5,0.5,0,5,509358
1.5,0.5,0,5,490300
1.5,0.5,0.5,1,310425
1.5,0.5,0.5,2,472538
1.5,0.5,0.5,2,184450
1.5,0.5,0.5,2,453733
1.5,0.5,0.5,3,726469
1.5,0.5,0.5,3,453196
1.5,0.5,0.5,3,128962
1.5,0.5,0.5,3,378007
1.5,0.5,0.5,34,412227
1.5,0.5,0.5,4,430053
1.5,0.5,0.5,4,338701
1.5,0.5,0.5,4,375631
1.5,0.5,0.5,4,158681
1.5,0.5,0.5,68,212812
1.5,1,-0.5,1,1087960
1.5,1,-0.5,2,469230
1.5,1,-0.5,2,486008
1.5,1,-0.5,2,377019
1.5,1,-0.5,2,456532
1.5,1,-0.5,3,503722
1.5,1,-0.5,3,177414
1.5,1,-0.5,3,410226
1.5,1,-0.5,3,1051771
1.5,1,-0.5,3,488835
1.5,1,-0.5,35,138169
1.5,1,-0.5,4,178523
1.5,1,-0.5,4,478269
1.5,1,-0.5,4,450703
1.5,1,-0.5,4,374242
1.5,1,-0.5,4,416892
1.5,1,-0.5,5,522881
1.5,1,-0.5,5,1746373
1.5,1,-0.5,5,403569
1.5,1,0,1,434014
1.5,1,0,1,490755
1.5,1,0,2,485492
1.5,1,0,2,426347
1.5,1,0,2,483630
1.5,1,0,2,385070
1.5,1,0,3,407259
1.5,1,0,3,438143
1.5,1,0,3,511842
1.5,1,0,34,237008
1.5,1,0,35,132366
1.5,1,0,4,768290
1.5,1,0,4,427014
1.5,1,0,4,503711
1.5,1,0,4,406699
1.5,1,0.5,1,1558537
1.5,1,0.5,1,450462
1.5,1,0.5,2,464495
1.5,1,0.5,2,426574
1.5,1,0.5,2,463677
1.5,1,0.5,3,1774290
1.5,1,0.5,3,485912
1.5,1,0.5,34,322932
1.5,1,0.5,4,492272
1.5,1,0.5,4,448183
1.5,1,0.5,4,457312
1.5,1,0.5,4,399459
1.5,1,0.5,5,493818
1.5,1,0.5,5,499702
1.5,1,0.5,5,441142
1.5,1,0.5,5,2091736
1.5,1,0.5,68,305388
1.5,1.5,-0.5,1,509645
1.5,1.5,0,1,446094
1.5,1.5,0,2,480000
1.5,1.5,0,2,393618
1.5,1.5,0,3,518010
1.5,1.5,0,3,352059
1.5,1.5,0,3,393602
1.5,1.5,0,3,128314
1.5,1.5,0,34,301606
1.5,1.5,0,4,714102
1.5,1.5,0,4,222823
1.5,1.5,0,4,443991
1.5,1.5,0,68,402582
1.5,1.5,0.5,1,357729
1.5,1.5,0.5,2,187191
1.5,1.5,0.5,2,498471
1.5,1.5,0.5,2,2141085
1.5,1.5,0.5,2,540212
1.5,1.5,0.5,3,396318
1.5,1.5,0.5,3,436069
1.5,1.5,0.5,3,538676
1.5,1.5,0.5,3,186138
1.5,1.5,0.5,34,492979
1.5,1.5,0.5,4,359401
1.5,1.5,0.5,4,496836
1.5,1.5,0.5,4,378455
1.5,1.5,0.5,68,440521
1.5,2,-0.5,1,468245
1.5,2,-0.5,1,410016
1.5,2,-0.5,1,360622
1.5,2,-0.5,1,439898
1.5,2,-0.5,1,362273
1.5,2,-0.5,2,469015
1.5,2,-0.5,2,499069
1.5,2,-0.5,2,401300
1.5,2,-0.5,2,490918
1.5,2,-0.5,2,504372
1.5,2,-0.5,3,482883
1.5,2,-0.5,3,378638
1.5,2,-0.5,3,492621
1.5,2,-0.5,3,408533
1.5,2,-0.5,3,349320
1.5,2,-0.5,3,382751
1.5,2,-0.5,3,128503
1.5,2,-0.5,34,1308078
1.5,2,-0.5,4,379502
1.5,2,-0.5,4,429074
1.5,2,-0.5,5,398126
1.5,2,-0.5,5,1031068
1.5,2,-0.5,5,491792
1.5,2,-0.5,5,361270
1.5,2,0,1,364431
1.5,2,0,1,434821
1.5,2,0,2,556037
1.5,2,0,2,508719
1.5,2,0,2,555936
1.5,2,0,2,635738
1.5,2,0,2,1938458
1.5,2,0,3,211261
1.5,2,0,3,536122
1.5,2,0,3,536132
1.5,2,0,34,414579
1.5,2,0,35,1309166
1.5,2,0,4,493907
1.5,2,0,4,486805
1.5,2,0,4,411496
1.5,2,0,4,483290
1.5,2,0,4,550910
1.5,2,0,4,490366
1.5,2,0.5,1,430750
1.5,2,0.5,2,409040
1.5,2,0.5,2,524922
1.5,2,0.5,2,1687318
1.5,2,0.5,3,455980
1.5,2,0.5,3,210052
1.5,2,0.5,3,470415
1.5,2,0.5,3,511770
1.5,2,0.5,3,429952
1.5,2,0.5,34,557319
1.5,2,0.5,4,225703
1.5,2,0.5,4,491539
1.5,2,0.5,4,429125
1.5,2,0.5,4,408515
1.5,2,0.5,4,419434
1.5,2,0.5,5,526426
1.5,2,0.5,5,520164
1.5,2,0.5,5,540026
1.5,2,0.5,5,455289
2,-0.5,-0.5,34,428736
2,-0.5,0.5,1,391646
2,-0.5,0.5,2,425582
2,-0.5,0.5,2,213891
2,-0.5,0.5,2,399384
2,-0.5,0.5,2,417141
2,-0.5,0.5,2,352924
2,-0.5,0.5,3,476630
2,-0.5,0.5,3,463107
2,-0.5,0.5,3,474532
2,-0.5,0.5,3,128839
2,-0.5,0.5,35,127399
2,-0.5,0.5,4,358797
2,-0.5,0.5,4,167605
2,-0.5,0.5,4,410003
2,-0.5,0.5,4,405184
2,-0.5,0.5,4,476022
2,-0.5,0.5,5,350693
2,-0.5,0.5,5,412880
2,-0.5,0.5,5,475588
2,-1,-0.5,1,486226
2,-1,-0.5,2,518088
2,-1,-0.5,2,516195
2,-1,-0.5,2,504835
2,-1,-0.5,2,181212
2,-1,-0.5,3,531518
2,-1,-0.5,3,491011
2,-1,-0.5,3,463926
2,-1,-0.5,3,436268
2,-1,-0.5,3,446739
2,-1,-0.5,3,421903
2,-1,-0.5,3,187588
2,-1,-0.5,4,377568
2,-1,-0.5,4,484428
2,-1,-0.5,4,442948
2,-1,-0.5,4,411138
2,-1,-0.5,5,505532
2,-1,-0.5,5,459899
2,-1,-0.5,5,367021
2,-1,-0.5,68,506097
2,-1,0,1,448583
2,-1,0,1,445935
2,-1,0,1,383579
2,-1,0,1,435680
2,-1,0,2,2003099
2,-1,0,2,350294
2,-1,0,2,473522
2,-1,0,3,435912
2,-1,0,3,408578
2,-1,0,3,221758
2,-1,0,3,437724
2,-1,0,34,399541
2,-1,0,4,368270
2,-1,0,4,444622
2,-1,0,4,244922
2,-1,0,4,358695
2,-1,0,5,400955
2,-1,0,5,461283
2,-1,0,5,491511
2,-1,0,5,469121
2,-1,0,5,464678
2,-1,0,5,509287
2,-1,0,68,670159
2,-1,0.5,1,434253
2,-1,0.5,2,508079
2,-1,0.5,2,1015950
2,-1,0.5,2,477121
2,-1,0.5,2,429243
2,-1,0.5,3,492947
2,-1,0.5,3,464120
2,-1,0.5,3,416918
2,-1,0.5,3,151901
2,-1,0.5,3,422165
2,-1,0.5,34,415865
2,-1,0.5,4,192613
2,-1,0.5,4,446292
2,-1,0.5,4,477259
2,-1,0.5,4,456119
2,-1,0.5,68,519193
2,-1.5,-0.5,1,792149
2,-1.5,-0.5,1,440349
2,-1.5,-0.5,2,404893
2,-1.5,-0.5,2,395705
2,-1.5,-0.5,2,462073
2,-1.5,-0.5,3,407729
2,-1.5,-0.5,3,719605
2,-1.5,-0.5,3,506146
2,-1.5,-0.5,3,442052
2,-1.5,-0.5,3,138249
2,-1.5,-0.5,34,405382
2,-1.5,-0.5,4,198958
2,-1.5,-0.5,4,369990
2,-1.5,-0.5,4,465858
2,-1.5,-0.5,4,452670
2,-1.5,-0.5,4,429543
2,-1.5,-0.5,4,398350
2,-1.5,-0.5,68,839222
2,-1.5,0.5,1,534410
2,-1.5,0.5,2,425308
2,-1.5,0.5,2,509880
2,-1.5,0.5,2,457654
2,-1.5,0.5,3,353565
2,-1.5,0.5,3,204176
2,-1.5,0.5,3,331803
2,-1.5,0.5,3,412529
2,-1.5,0.5,34,343743
2,-1.5,0.5,4,486052
2,-1.5,0.5,4,435699
2,-1.5,0.5,4,210019
2,-1.5,0.5,4,443451
2,-1.5,0.5,4,437838
2,-1.5,0.5,68,383612
2,-2,-0.5,1,769075
2,-2,0,1,475744
2,-2,0,2,386728
2,-2,0,2,750315
2,-2,0,2,488030
2,-2,0,2,469721
2,-2,0,2,454282
2,-2,0,2,376421
2,-2,0,3,396490
2,-2,0,3,407428
2,-2,0,3,368895
2,-2,0,3,463216
2,-2,0,3,133730
2,-2,0,3,453423
2,-2,0,34,365976
2,-2,0,35,129157
2,-2,0,4,204691
2,-2,0,4,422163
2,-2,0,4,1024543
2,-2,0.5,1,419832
2,-2,0.5,1,463257
2,-2,0.5,2,486058
2,-2,0.5,2,2032692
2,-2,0.5,2,417523
2,-2,0.5,3,125368
2,-2,0.5,3,448911
2,-2,0.5,3,470437
2,-2,0.5,35,123949
2,-2,0.5,4,380866
2,-2,0.5,4,470730
2,-2,0.5,4,375182
2,-2,0.5,4,342130
2,-2,0.5,68,334974
2,0,-0.5,1,390341
2,0,-0.5,1,514751
2,0,-0.5,1,393384
2,0,-0.5,1,404607
2,0,-0.5,2,500333
2,0,-0.5,2,428824
2,0,-0.5,2,438143
2,0,-0.5,3,447158
2,0,-0.5,3,476003
2,0,-0.5,3,258553
2,0,-0.5,3,469900
2,0,-0.5,35,1384111
2,0,-0.5,4,209427
2,0,-0.5,4,432462
2,0,-0.5,4,401864
2,0,-0.5,68,1194415
2,0,0,1,396444
2,0,0,1,1917476
2,0,0,1,425076
2,0,0,1,484991
2,0,0,2,397046
2,0,0,2,413071
2,0,0,3,443862
2,0,0,3,132822
2,0,0,3,426323
2,0,0,34,525002
2,0,0,35,129226
2,0,0,67,643518
2,0.5,-0.5,1,413890
2,0.5,-0.5,1,407661
2,0.5,-0.5,1,460141
2,0.5,-0.5,1,392904
2,0.5,-0.5,2,375904
2,0.5,-0.5,2,528885
2,0.5,-0.5,2,492696
2,0.5,-0.5,2,456777
2,0.5,-0.5,3,400901
2,0.5,-0.5,3,426665
2,0.5,-0.5,3,180239
2,0.5,-0.5,35,132561
2,0.5,-0.5,67,689850
2,0.5,-0.5,68,374169
2,0.5,0,1,1144704
2,0.5,0,2,383608
2,0.5,0,2,415294
2,0.5,0,2,505923
2,0.5,0,3,483099
2,0.5,0,3,1006344
2,0.5,0,3,185112
2,0.5,0,3,433386
2,0.5,0,35,554996
2,0.5,0,4,509259
2,0.5,0,4,408117
2,0.5,0,4,453263
2,0.5,0,4,407066
2,0.5,0,5,349101
2,0.5,0,5,439594
2,0.5,0.5,1,669427
2,0.5,0.5,2,882553
2,0.5,0.5,2,212270
2,0.5,0.5,2,396897
2,0.5,0.5,2,500482
2,0.5,0.5,2,496151
2,0.5,0.5,3,2013363
2,0.5,0.5,3,494227
2,0.5,0.5,3,228851
2,0.5,0.5,3,490115
2,0.5,0.5,3,481852
2,0.5,0.5,34,492198
2,0.5,0.5,4,343791
